# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Latitude,Longitude,Speed (m/s),Altitude (m),
121.142339,0.1075,0.2605,1.1558,0.4910,0.5525,1.6079,-0.0423,0.1726,-0.2663,15.8844,-16.6530,-41.9802,46.89848460,-114.04122400,1.08755350,959.09442139,
121.242779,0.0380,0.1240,1.1297,0.3018,-0.7878,2.2189,0.2058,0.2362,-0.1130,16.9336,-15.4574,-42.3706,46.89848460,-114.04122400,1.08755350,959.09442139,
121.343302,0.0179,0.2229,0.7301,0.0616,0.2002,-2.6638,0.0352,-0.0112,-0.0988,18.1658,-16.1284,-41.0286,46.89848460,-114.04122400,1.08755350,959.09442139,
121.447929,0.0110,0.2801,0.8079,-0.2006,0.5682,-2.0803,0.1864,-0.0419,0.0870,18.7514,-15.9698,-41.1262,46.89848460,-114.04122400,1.08755350,959.09442139,
121.547488,-0.0146,0.3504,0.9585,-0.2291,0.7326,0.2275,0.4739,0.0047,0.1470,18.8612,-18.0682,-41.0896,46.89848460,-114.04122400,1.08755350,959.09442139,
121.647661,0.0726,0.1629,1.3464,0.5145,-0.5845,2.6965,-0.3134,-0.5892,-0.0667,17.9462,-17.6168,-40.9554,46.89848460,-114.04122400,1.08755350,959.09442139,
121.747163,0.0289,0.1891,0.9095,-0.2842,-0.4751,-0.8737,-0.6305,0.0375,0.1580,16.0552,-18.0194,-42.2364,46.89848460,-114.04122400,1.08755350,959.09442139,
121.845581,0.0223,0.1869,0.7742,-0.3993,-0.3097,-1.4321,-0.1211,0.1094,0.3272,15.4452,-15.8966,-42.7976,46.89848460,-114.04122400,1.08755350,959.15515137,
121.946308,0.0834,0.2051,0.8860,-0.0230,0.0770,-0.9883,0.0664,-0.1038,0.3217,15.4330,-15.9942,-43.2246,46.89848760,-114.04123650,1.08225811,959.15515137,
122.046280,0.1072,0.3101,1.0022,0.3827,0.9751,0.1304,0.0226,0.1911,-0.1477,15.3354,-17.1898,-42.9440,46.89848760,-114.04123650,1.08225811,959.15515137,
122.146840,0.0141,0.2493,1.0364,-0.3593,0.6892,1.0698,-0.0228,-0.0910,-0.3377,15.6770,-16.4334,-43.4564,46.89848760,-114.04123650,1.08225811,959.15515137,
122.247049,0.0985,0.1381,1.0371,0.3372,-0.5364,1.2767,0.1776,-0.0328,0.0251,15.5428,-14.5302,-43.3954,46.89848760,-114.04123650,1.08225811,959.15515137,
122.347591,0.0656,0.1757,0.7865,0.2898,0.0403,-1.8928,-0.1118,-0.0407,-0.1403,16.5066,-14.7742,-42.7732,46.89848760,-114.04123650,1.08225811,959.15515137,
122.447918,0.0479,0.2106,0.8595,0.0793,0.4150,-1.3129,0.0241,0.0452,-0.1139,16.1650,-14.0056,-43.4930,46.89848760,-114.04123650,1.08225811,959.15515137,
122.548195,0.0577,0.2362,0.9668,0.2711,0.5460,-0.3833,0.1259,0.0172,0.0528,17.4216,-13.7860,-43.7126,46.89848760,-114.04123650,1.08225811,959.15515137,
122.648468,0.0748,0.3647,1.0863,0.5196,1.2656,1.1388,0.1441,0.0743,0.0472,16.6896,-15.8722,-43.3466,46.89848760,-114.04123650,1.08225811,959.15515137,
122.749117,-0.0927,0.0552,1.2443,-1.0790,-1.3747,3.8731,0.5519,-0.1019,-0.0347,16.1772,-13.8226,-43.7004,46.89848760,-114.04123650,1.08225811,959.11175537,
122.849029,0.0018,0.1319,0.8024,-0.5356,-0.6803,-1.4754,-0.0634,0.0486,0.1666,16.3846,-16.1650,-43.0294,46.89848520,-114.04125700,1.08646357,959.11175537,
122.949480,0.0048,0.1909,0.7141,-0.3971,-0.0310,-2.5834,-0.1375,-0.0441,0.2209,16.3114,-15.5550,-44.0664,46.89848520,-114.04125700,1.08646357,959.11175537,
123.050118,0.0926,0.1918,0.9616,0.3473,0.1722,-0.2667,0.0924,-0.1605,0.0184,16.1650,-15.1890,-43.5296,46.89848520,-114.04125700,1.08646357,959.11175537,
123.150802,0.1423,0.2171,1.1657,0.7165,0.3890,1.1596,-0.1571,-0.4264,-0.2841,14.5546,-15.7502,-44.8106,46.89848520,-114.04125700,1.08646357,959.11175537,
123.250885,0.1587,0.0480,1.3995,0.8982,-1.0313,3.5051,-0.3978,0.0813,-0.2676,14.5790,-14.2008,-44.8716,46.89848520,-114.04125700,1.08646357,959.11175537,
123.351169,0.0875,0.1671,0.8905,0.2563,0.0263,-0.5162,0.1171,0.0812,0.0310,15.6404,-14.3472,-44.3470,46.89848520,-114.04125700,1.08646357,959.11175537,
123.451283,0.0232,0.2146,0.6612,-0.3439,0.3288,-2.7290,0.1171,0.1809,-0.0327,16.0186,-14.4814,-43.9322,46.89848520,-114.04125700,1.08646357,959.11175537,
123.551514,0.0139,0.1865,0.9120,-0.3512,0.1706,-0.8557,0.1389,-0.0063,0.0592,16.5554,-13.8714,-43.7004,46.89848520,-114.04125700,1.08646357,959.11175537,
123.652521,0.0390,0.2899,1.0516,0.1037,1.0507,0.4099,0.1472,-0.1639,0.1410,16.8604,-14.5912,-44.6886,46.89848520,-114.04125700,1.08646357,959.11175537,
123.752698,0.0946,0.0613,1.5240,0.6841,-0.5589,3.9141,-0.4892,-0.3256,-0.0860,16.0918,-14.5790,-44.4690,46.89848520,-114.04125700,1.08646357,959.05627441,
123.853439,0.0034,0.1116,0.9967,-0.3945,-0.4891,-0.3406,-0.2019,-0.0447,0.3100,15.5306,-15.7258,-44.1762,46.89848470,-114.04126720,0.93063122,959.05627441,
123.953421,0.0228,0.1508,0.7391,-0.1083,-0.1141,-2.2558,-0.0673,0.1782,0.2634,15.9820,-14.9450,-43.9444,46.89848470,-114.04126720,0.93063122,959.05627441,
124.053753,0.1513,0.1995,0.7964,0.7366,0.4958,-2.1870,-0.2129,-0.2338,-0.0358,15.0670,-15.5916,-44.0664,46.89848470,-114.04126720,0.93063122,959.05627441,
124.154467,0.0855,0.2033,0.9498,0.0733,0.3597,0.0529,0.2088,-0.1029,-0.2412,14.7864,-15.1890,-45.0058,46.89848470,-114.04126720,0.93063122,959.05627441,
124.254715,0.0667,0.1143,1.1845,-0.3326,0.0554,2.3100,-0.1852,-0.0810,-0.3855,13.5298,-14.1276,-44.8594,46.89848470,-114.04126720,0.93063122,959.05627441,
124.355018,0.1267,0.0391,1.1256,0.2836,-1.1076,1.9897,0.2263,0.1146,0.1015,14.6034,-12.8100,-44.4080,46.89848470,-114.04126720,0.93063122,959.05627441,
124.455348,0.1660,0.1377,0.8789,1.0437,0.0757,-1.8507,-0.1403,-0.0792,-0.0910,15.5184,-14.2984,-45.6158,46.89848470,-114.04126720,0.93063122,959.05627441,
124.555601,0.0434,0.2196,0.6822,-0.0444,0.7483,-3.2759,-0.0252,0.1475,-0.1318,15.7990,-14.6156,-44.8960,46.89848470,-114.04126720,0.93063122,959.05627441,
124.656187,0.0667,0.2102,0.9759,0.2875,0.6168,-0.4233,0.1378,0.1265,0.0600,16.2870,-14.6400,-44.2616,46.89848470,-114.04126720,0.93063122,959.05627441,
124.756998,0.0900,0.2892,1.1569,0.3808,1.1433,1.7779,-0.0490,0.0843,0.0501,16.4334,-15.4330,-43.4320,46.89848470,-114.04126720,0.93063122,958.99908447,
124.858308,-0.0794,0.0690,1.0508,-1.3164,-0.9433,2.1247,0.3075,0.1045,0.1912,17.1288,-15.0914,-43.6394,46.89848790,-114.04128460,1.24966300,958.99908447,
124.958787,0.0402,0.1151,0.8950,-0.0714,-0.3124,-0.5205,-0.0517,0.1021,0.2350,16.6774,-15.8844,-43.9810,46.89848790,-114.04128460,1.24966300,958.99908447,
125.059219,0.0522,0.2024,0.6687,0.1599,0.4738,-3.1782,-0.0440,-0.0916,0.0834,17.1166,-16.5554,-43.3588,46.89848790,-114.04128460,1.24966300,958.99908447,
125.159821,0.0785,0.1703,0.9671,0.2697,0.1384,-0.1280,0.2702,-0.1015,-0.0951,16.3968,-15.8966,-43.3344,46.89848790,-114.04128460,1.24966300,958.99908447,
125.260092,0.0808,0.1358,1.2411,0.3149,-0.3043,1.8076,0.0394,-0.1081,-0.2096,17.1044,-16.8116,-42.6268,46.89848790,-114.04128460,1.24966300,958.99908447,
125.360495,0.0325,0.0195,1.3203,0.0126,-0.9391,2.2634,-0.4479,-0.0909,-0.2015,17.0556,-15.9210,-43.6638,46.89848790,-114.04128460,1.24966300,958.99908447,
125.461059,0.1055,0.1025,1.0345,0.6282,-0.4108,0.9570,-0.0648,0.1273,0.1191,17.0556,-15.0060,-43.1026,46.89848790,-114.04128460,1.24966300,958.99908447,
125.561539,0.0393,0.2314,0.6165,0.1085,0.6546,-3.1175,0.1929,0.2018,0.0892,18.4708,-15.2988,-42.9196,46.89848790,-114.04128460,1.24966300,958.99908447,
125.662440,0.0798,0.1984,0.9805,0.3572,0.7837,-0.8206,-0.0287,-0.1008,-0.0576,18.2756,-15.5062,-42.6024,46.89848790,-114.04128460,1.24966300,958.99908447,
125.762909,0.0443,0.2221,1.1003,0.2913,0.9349,0.6009,0.0618,-0.1722,-0.0366,19.1174,-15.8600,-42.2974,46.89848790,-114.04128460,1.24966300,958.99908447,
125.863507,-0.0188,0.0489,1.3450,0.1050,-0.4977,3.2812,0.0521,0.0261,0.0782,18.1048,-15.3232,-41.8460,46.89848790,-114.04128460,1.24966300,958.92449951,
125.963611,0.0756,0.0923,0.9857,-0.0141,-0.4711,-0.8870,-0.2111,-0.2696,0.2683,18.5318,-17.1166,-42.0168,46.89848720,-114.04130510,1.16667914,958.92449951,
126.064267,0.0338,0.1713,0.7335,0.0557,-0.1434,-1.6960,0.0151,0.2935,0.1917,18.5684,-16.6530,-42.2120,46.89848720,-114.04130510,1.16667914,958.92449951,
126.164473,0.0664,0.1689,0.9401,0.0960,0.4218,-1.0648,-0.1502,-0.2168,-0.0248,17.9096,-16.5310,-41.8826,46.89848720,-114.04130510,1.16667914,958.92449951,
126.264775,0.1025,0.2659,0.8641,0.3455,0.9327,-0.7705,0.2123,-0.2006,-0.1915,17.5436,-16.4700,-41.5654,46.89848720,-114.04130510,1.16667914,958.92449951,
126.365304,0.0914,0.1166,1.1551,-0.1114,0.0551,2.5352,-0.1915,-0.1562,-0.4412,17.3728,-14.6888,-42.7854,46.89848720,-114.04130510,1.16667914,958.92449951,
126.465668,0.1190,0.0583,1.1050,0.1496,-1.2680,2.1361,0.0925,0.0941,-0.1184,17.6900,-13.1882,-42.6268,46.89848720,-114.04130510,1.16667914,958.92449951,
126.565965,0.0876,0.1359,0.7969,0.1350,-0.0758,-1.7928,-0.0610,0.0342,-0.0254,18.3000,-12.9320,-41.9924,46.89848720,-114.04130510,1.16667914,958.92449951,
126.666362,0.0801,0.1825,0.7208,0.1129,0.4961,-2.9782,-0.1660,0.0565,-0.1818,19.2760,-12.6392,-42.1998,46.89848720,-114.04130510,1.16667914,958.92449951,
126.766815,0.1032,0.1729,1.0125,0.4227,0.2120,0.2240,0.1965,0.1211,0.0008,20.2764,-12.2610,-41.8826,46.89848720,-114.04130510,1.16667914,958.93548584,
126.867619,0.1353,0.2481,1.2362,0.8074,0.6192,2.1026,-0.1349,0.1822,0.0047,19.6420,-13.0540,-41.4800,46.89848630,-114.04132320,1.16913164,958.93548584,
126.967795,-0.0508,0.0435,1.0293,-1.0682,-1.1339,1.9354,0.3264,0.0590,0.2433,19.9836,-12.4684,-41.4556,46.89848630,-114.04132320,1.16913164,958.93548584,
127.068463,0.0703,0.0785,0.7942,-0.1139,-0.6621,-0.8971,-0.0051,0.0665,0.3642,19.2028,-12.4684,-41.9802,46.89848630,-114.04132320,1.16913164,958.93548584,
127.168874,0.0993,0.1526,0.7864,0.4345,0.3077,-2.2259,-0.1518,-0.1390,0.1201,19.0442,-12.2000,-41.4434,46.89848630,-114.04132320,1.16913164,958.93548584,
127.269230,0.1154,0.1788,0.8524,0.5810,0.7919,-1.1897,0.1247,-0.1172,-0.1932,18.2146,-11.3948,-42.6878,46.89848630,-114.04132320,1.16913164,958.93548584,
127.369848,0.0768,0.1153,1.2050,0.1691,-0.0335,1.6661,0.1433,0.0344,-0.2884,18.2390,-11.1142,-42.7854,46.89848630,-114.04132320,1.16913164,958.93548584,
127.469998,0.1374,-0.0744,1.5527,1.3081,-1.1809,4.3130,-0.5649,0.4425,-0.3768,18.2390,-8.9182,-42.1876,46.89848630,-114.04132320,1.16913164,958.93548584,
127.570395,0.0767,0.1535,0.7833,0.2878,0.4018,-1.1006,0.1779,0.1882,0.0950,19.4346,-8.4180,-42.1876,46.89848630,-114.04132320,1.16913164,958.93548584,
127.670709,0.0175,0.1618,0.6222,-0.0551,0.4068,-3.0075,0.1127,0.1509,0.0410,21.0694,-8.3326,-42.0900,46.89848630,-114.04132320,1.16913164,958.93548584,
127.771056,0.0683,0.1347,0.8861,0.2689,0.4691,-2.1180,-0.0702,-0.1824,-0.0724,21.0694,-7.4908,-40.8944,46.89848630,-114.04132320,1.16913164,958.96380615,
127.871561,0.1065,0.0928,1.2843,0.3940,0.2237,2.0020,-0.0772,-0.0508,-0.0151,20.0324,-7.2468,-41.3092,46.89848500,-114.04133830,1.16393518,958.96380615,
127.971761,-0.0311,0.0214,1.3297,0.1235,-0.6621,4.0137,0.1956,-0.2067,0.0440,19.5688,-5.7462,-41.5776,46.89848500,-114.04133830,1.16393518,958.96380615,
128.072776,0.0360,0.0182,1.0898,-0.1502,-0.8382,1.4366,-0.0104,-0.0556,0.0381,16.9702,-6.7710,-42.5414,46.89848500,-114.04133830,1.16393518,958.96380615,
128.173229,0.0249,0.1743,0.6497,-0.4170,0.3915,-3.0576,0.1284,-0.0392,0.1479,17.2020,-7.4664,-42.2486,46.89848500,-114.04133830,1.16393518,958.96380615,
128.273673,0.1173,0.1401,0.9206,0.0209,0.3431,-1.2335,-0.0676,-0.4055,0.0182,15.4696,-7.3078,-43.1880,46.89848500,-114.04133830,1.16393518,958.96380615,
128.374325,0.1035,0.2005,0.9195,-0.2001,0.3614,-0.1006,0.1560,-0.2071,0.0113,13.6884,-7.9422,-43.0904,46.89848500,-114.04133830,1.16393518,958.96380615,
128.474560,0.1964,0.1127,1.1077,0.2800,-0.0671,1.3721,-0.0432,-0.2922,-0.1826,12.1268,-8.0398,-43.9200,46.89848500,-114.04133830,1.16393518,958.96380615,
128.574548,0.1695,0.0165,1.1409,0.1232,-0.5400,0.6325,-0.4822,-0.2674,-0.1266,11.4558,-6.8198,-43.8834,46.89848500,-114.04133830,1.16393518,958.96380615,
128.675049,0.0888,0.1436,0.7001,-0.6355,0.1518,-0.9562,0.1952,0.4295,0.4708,12.3464,-5.1850,-44.3714,46.89848500,-114.04133830,1.16393518,958.96380615,
128.775647,0.1040,0.1731,0.7900,-0.5514,1.0382,-2.7004,0.0451,0.1489,0.2886,13.2126,-6.4538,-43.9932,46.89848500,-114.04133830,1.16393518,958.96380615,
128.876409,0.1831,0.1496,1.0745,0.6600,0.3550,0.9676,0.2759,0.4821,0.2486,14.2862,-6.3440,-43.8956,46.89848500,-114.04133830,1.16393518,958.92974854,
128.976297,0.1944,0.2828,1.1774,1.0823,1.5261,2.3858,0.0530,0.2158,0.2550,15.3476,-7.4176,-43.9322,46.89848110,-114.04135550,1.12024570,958.92974854,
129.076709,-0.0167,0.0202,1.0505,-1.3207,-1.1142,2.0503,0.4141,-0.0420,0.3767,14.8230,-7.9300,-43.8346,46.89848110,-114.04135550,1.12024570,958.92974854,
129.177442,-0.0217,0.0177,0.8655,-1.0251,-0.8540,-1.2836,-0.2005,0.1539,0.3022,14.0666,-8.8450,-44.6032,46.89848110,-114.04135550,1.12024570,958.92974854,
129.277799,0.0570,0.0900,0.6201,-0.6293,-0.2653,-3.4783,-0.2745,0.0539,0.3443,14.2374,-9.1866,-44.1884,46.89848110,-114.04135550,1.12024570,958.92974854,
129.378450,0.2244,0.1563,1.0389,0.9891,0.6523,0.1434,-0.0059,-0.0304,-0.0455,13.2492,-8.1984,-44.5788,46.89848110,-114.04135550,1.12024570,958.92974854,
129.478623,0.2097,0.0702,1.3271,0.8323,-0.1779,2.5494,0.0835,-0.0424,-0.3698,12.3952,-7.7592,-45.6158,46.89848110,-114.04135550,1.12024570,958.92974854,
129.579230,0.0270,0.0001,1.3413,0.3971,-0.1731,3.1638,-0.1580,0.2826,-0.4725,12.8710,-6.8808,-45.0668,46.89848110,-114.04135550,1.12024570,958.92974854,
129.679431,0.0815,0.1159,0.8594,0.1228,0.0292,-0.4947,0.2424,0.3421,-0.0411,14.7376,-7.4176,-45.2010,46.89848110,-114.04135550,1.12024570,958.92974854,
129.779860,0.0292,0.1759,0.5876,0.0200,0.4425,-3.7837,-0.0053,0.1579,-0.1680,15.1280,-8.3936,-45.5548,46.89848110,-114.04135550,1.12024570,958.92449951,
129.880087,0.0725,0.1839,0.9796,0.4863,0.9582,-1.1201,-0.1053,-0.0215,-0.2514,15.1890,-7.9056,-44.6886,46.89848240,-114.04137250,1.24232709,958.92449951,
129.980515,0.0885,0.2102,1.1495,0.1922,0.8680,1.5545,0.3043,0.0907,0.1566,15.4818,-8.8938,-45.3596,46.89848240,-114.04137250,1.24232709,958.92449951,
130.080961,0.0698,0.1449,1.3112,1.4073,-0.0424,3.0328,0.2115,0.0012,0.0324,14.9694,-10.6750,-44.7618,46.89848240,-114.04137250,1.24232709,958.92449951,
130.181026,0.0284,0.0747,0.9325,0.6338,-0.9354,0.3688,0.2615,-0.0329,0.0722,14.6034,-12.8100,-44.5056,46.89848240,-114.04137250,1.24232709,958.92449951,
130.281399,-0.0490,0.1219,0.6944,-0.2186,-0.3993,-2.7651,-0.4133,0.2027,0.0128,16.0552,-12.7490,-44.3104,46.89848240,-114.04137250,1.24232709,958.92449951,
130.383062,0.1100,0.1592,0.9046,0.7784,0.3836,-2.0164,-0.1563,-0.3012,-0.0354,14.9084,-12.4318,-45.2376,46.89848240,-114.04137250,1.24232709,958.92449951,
130.483335,0.2072,0.2443,0.9171,0.9476,0.5713,-0.4476,0.0961,-0.1898,-0.3787,13.3224,-12.8832,-45.6646,46.89848240,-114.04137250,1.24232709,958.92449951,
130.583650,0.0678,0.1500,1.2397,-0.8842,-0.4235,3.4621,-0.1367,-0.1403,-0.5675,12.2854,-11.3582,-46.2502,46.89848240,-114.04137250,1.24232709,958.92449951,
130.683990,0.0306,0.0125,1.2651,-0.5052,-1.2004,3.5166,0.1741,-0.1375,-0.4152,12.9076,-9.3818,-46.8358,46.89848240,-114.04137250,1.24232709,958.92449951,
130.784402,0.1377,0.1610,0.6328,0.3866,-0.0982,-2.7988,-0.0118,0.0613,-0.2041,13.7250,-10.3700,-45.6036,46.89848240,-114.04137250,1.24232709,958.93377686,
130.884657,0.0097,0.1613,0.6360,-0.8339,-0.2359,-4.1570,-0.0999,-0.2090,-0.1178,13.8714,-10.6384,-46.3478,46.89848440,-114.04139140,1.23000944,958.93377686,
130.984991,0.0753,0.1603,1.1293,-0.2070,-0.2070,0.4426,0.0149,0.1270,0.0766,12.7124,-9.7478,-45.7866,46.89848440,-114.04139140,1.23000944,958.93377686,
131.085659,0.1635,0.2263,1.3166,0.0348,0.2353,2.2644,-0.1040,-0.0619,0.3728,13.1150,-10.8824,-44.9692,46.89848440,-114.04139140,1.23000944,958.93377686,
131.185963,-0.0007,0.0884,1.1122,-0.8980,-1.3205,4.8340,0.7678,0.4555,0.5139,12.1024,-11.5290,-44.9814,46.89848440,-114.04139140,1.23000944,958.93377686,
131.286398,0.0577,0.0958,0.9419,-0.6172,-0.6486,-0.0996,-0.1054,0.3409,0.2721,13.6396,-12.7490,-45.0302,46.89848440,-114.04139140,1.23000944,958.93377686,
131.386977,0.0478,0.1464,0.6653,-0.5937,-0.4866,-3.1624,0.1183,-0.0818,0.3687,15.1890,-14.0178,-43.9078,46.89848440,-114.04139140,1.23000944,958.93377686,
131.487459,0.1726,0.1610,0.8524,0.6833,-0.5021,-1.0403,0.2493,-0.0419,0.0091,12.8466,-15.3964,-45.1034,46.89848440,-114.04139140,1.23000944,958.93377686,
131.588325,0.1669,0.1434,1.0460,-0.2407,-0.1559,-0.9363,-0.1301,-0.3729,-0.3890,13.4566,-15.2134,-44.0420,46.89848440,-114.04139140,1.23000944,958.93377686,
131.688451,0.2139,0.0985,1.3948,0.6792,-0.5674,2.4926,-0.5305,0.0541,-0.5863,13.4322,-13.1272,-44.5056,46.89848440,-114.04139140,1.23000944,958.93377686,
131.788667,0.0341,0.1875,0.9653,-0.4553,-0.4424,1.6658,0.1001,0.2248,0.0283,15.3720,-11.6388,-44.6886,46.89848440,-114.04139140,1.23000944,958.96380615,
131.889120,0.0564,0.2256,0.6861,-0.4539,0.3133,-2.5754,0.1059,0.1143,0.1358,14.9938,-11.6754,-44.3714,46.89848540,-114.04141020,1.09108567,958.96380615,
131.989877,0.0431,0.2268,0.8420,-0.6317,0.3569,-1.6171,0.0163,-0.2258,-0.0179,14.8718,-12.1390,-43.8590,46.89848540,-114.04141020,1.09108567,958.96380615,
132.089927,0.0515,0.2596,1.0667,-0.4904,0.3235,1.0029,0.4058,0.2020,0.1148,14.5058,-13.1760,-43.5662,46.89848540,-114.04141020,1.09108567,958.96380615,
132.190328,0.1899,0.2031,1.3665,0.8516,-0.1988,3.5019,0.0477,-0.1040,0.0806,14.9206,-15.0548,-43.8346,46.89848540,-114.04141020,1.09108567,958.96380615,
132.290913,-0.0166,0.2118,0.8937,-1.4500,-0.3180,-0.6933,-0.0472,-0.1076,0.3035,15.7990,-16.2382,-43.2368,46.89848540,-114.04141020,1.09108567,958.96380615,
132.391062,0.0174,0.1324,0.8194,-0.3190,-0.8083,-1.2275,0.1154,0.1537,0.5620,15.3964,-16.3724,-43.3466,46.89848540,-114.04141020,1.09108567,958.96380615,
132.491321,0.0200,0.2194,0.7133,-0.3498,0.0805,-2.6200,0.0487,-0.2766,0.2753,14.6522,-17.2752,-43.5784,46.89848540,-114.04141020,1.09108567,958.96380615,
132.591526,0.0613,0.2061,0.9645,0.0552,0.0990,-0.1980,-0.0267,-0.1545,-0.1135,14.0910,-17.0678,-43.6760,46.89848540,-114.04141020,1.09108567,958.96380615,
132.692065,0.0871,0.2079,1.1732,0.0930,0.2133,1.6981,-0.2820,-0.2061,-0.4600,13.3224,-16.8726,-43.9810,46.89848540,-114.04141020,1.09108567,958.96380615,
132.792423,0.0748,0.0852,1.2538,0.0405,-0.7283,2.9536,-0.1953,0.4385,-0.3133,12.8954,-14.7498,-45.0790,46.89848540,-114.04141020,1.09108567,958.92974854,
132.892788,0.1302,0.1636,0.9066,0.6748,-0.0426,-0.5732,-0.0289,0.0879,-0.0878,14.2740,-13.5664,-43.7858,46.89848480,-114.04143140,1.17160606,958.92974854,
132.993133,0.0842,0.2216,0.7057,0.4961,0.7206,-2.6388,-0.2340,0.1471,-0.2654,14.8108,-12.6880,-44.0786,46.89848480,-114.04143140,1.17160606,958.92974854,
133.093408,-0.0176,0.2500,0.8788,-0.5177,1.1589,-1.4496,0.0161,-0.2235,-0.1989,15.1646,-11.7608,-44.7984,46.89848480,-114.04143140,1.17160606,958.92974854,
133.193790,0.0171,0.2629,1.1332,-0.4633,0.9859,1.3182,0.2357,-0.1886,0.0415,14.5546,-12.1878,-44.7008,46.89848480,-114.04143140,1.17160606,958.92974854,
133.294149,-0.0041,0.2006,1.2676,-0.2532,0.0844,2.9215,0.3632,0.2383,0.0446,14.3716,-13.4810,-44.2128,46.89848480,-114.04143140,1.17160606,958.92974854,
133.394934,-0.0839,0.1312,0.9881,-0.7982,-0.5753,0.0610,-0.0850,0.1350,0.3744,15.2622,-15.5672,-43.7492,46.89848480,-114.04143140,1.17160606,958.92974854,
133.495202,-0.0020,0.1958,0.6825,0.1538,-0.1810,-2.5200,0.0229,0.2938,0.6648,15.3232,-16.1040,-43.4442,46.89848480,-114.04143140,1.17160606,958.92974854,
133.595765,0.0550,0.2012,0.8813,0.5918,0.3172,-1.5051,-0.3362,-0.3610,0.1816,13.9568,-16.3358,-43.3344,46.89848480,-114.04143140,1.17160606,958.92974854,
133.695959,0.0610,0.1946,1.0303,0.5488,0.1129,0.5213,0.2050,0.0141,-0.0222,12.9930,-16.1772,-44.1762,46.89848480,-114.04143140,1.17160606,958.92974854,
133.796433,0.0583,0.2413,1.0444,0.3934,0.3565,0.9714,0.1169,0.0491,-0.1709,12.2610,-16.9946,-44.1884,46.89848480,-114.04143140,1.17160606,958.92974854,
133.896955,0.0847,0.1331,1.1206,0.6823,-0.3943,1.5739,-0.1291,0.1154,-0.1719,13.5664,-16.3846,-43.6516,46.89848480,-114.04143140,1.17160606,958.92858887,
133.997316,0.0683,0.1766,0.8326,0.6098,-0.0667,-1.1571,0.1602,0.0968,0.0840,14.2252,-16.3236,-44.1884,46.89848560,-114.04145010,1.02924347,958.92858887,
134.097599,0.0279,0.2440,0.7192,0.3972,0.4847,-2.6135,0.1136,0.0250,-0.0495,13.9446,-17.6290,-43.6882,46.89848560,-114.04145010,1.02924347,958.92858887,
134.198171,0.0220,0.2360,1.0120,0.3053,0.3477,-0.0193,-0.0032,-0.0141,-0.0345,14.5668,-18.1170,-44.3470,46.89848560,-114.04145010,1.02924347,958.92858887,
134.298535,0.1242,0.2641,1.1887,1.1008,0.6481,1.4289,-0.0757,-0.0963,0.0644,14.2618,-19.5200,-43.9566,46.89848560,-114.04145010,1.02924347,958.92858887,
134.398795,-0.0889,0.2263,1.0172,-0.7615,0.1242,0.7242,0.0930,0.0290,0.3231,15.2622,-19.2150,-43.3222,46.89848560,-114.04145010,1.02924347,958.92858887,
134.499118,0.0805,0.1334,1.0275,0.8453,-0.7200,0.9903,-0.0847,0.2633,0.2165,14.0544,-19.8982,-43.5418,46.89848560,-114.04145010,1.02924347,958.92858887,
134.599871,-0.0030,0.2073,0.7149,0.3019,0.0909,-2.4427,0.0296,0.1890,0.0906,16.0308,-20.7644,-42.2120,46.89848560,-114.04145010,1.02924347,958.92858887,
134.699741,0.0222,0.1967,0.9420,0.4752,0.1168,-0.5458,-0.0343,-0.1133,-0.0355,16.8726,-19.7640,-42.5048,46.89848560,-114.04145010,1.02924347,958.92858887,
134.799995,0.0453,0.3106,0.9280,0.4292,1.0300,-0.6913,-0.0657,-0.1676,-0.0951,16.2748,-21.4598,-41.6996,46.89848560,-114.04145010,1.02924347,958.97595215,
134.900232,0.0716,0.2471,1.0968,0.7227,0.4665,1.0930,-0.1787,0.0261,-0.3904,16.5676,-20.0568,-41.8704,46.89848730,-114.04146670,1.03205037,958.97595215,
135.001179,0.1218,0.0709,1.0508,1.0189,-0.7409,0.2430,-0.4094,0.0263,-0.2123,18.2756,-18.3976,-40.6626,46.89848730,-114.04146670,1.03205037,958.97595215,
135.101054,0.0256,0.1806,0.7884,0.3546,0.3890,-1.6435,-0.0079,0.0779,0.0149,19.2882,-16.2870,-41.4678,46.89848730,-114.04146670,1.03205037,958.97595215,
135.201386,0.0013,0.2305,0.8409,0.1177,1.1169,-1.7416,-0.0546,-0.0816,-0.0217,19.5444,-15.7868,-40.3820,46.89848730,-114.04146670,1.03205037,958.97595215,
135.301719,0.0044,0.2559,0.9900,0.0398,1.1386,-0.0424,0.2412,0.0496,0.0473,19.7518,-15.8356,-39.6500,46.89848730,-114.04146670,1.03205037,958.97595215,
135.402351,0.2056,0.1396,1.2346,1.3379,0.4806,2.5630,-0.1137,-0.1657,-0.0633,19.2272,-16.4456,-39.5524,46.89848730,-114.04146670,1.03205037,958.97595215,
